loss,val_loss,accuracy,val_accuracy,bias,variance
0.46817579827001016,0.4720760678991358,0.8394062078272605,0.8394062078272605,0.0,0.0
0.46683974342961465,0.4719055117444789,0.8397435897435898,0.8397435897435898,-0.16,0.0
0.46695948089322736,0.4719055117444789,0.8397435897435898,0.8397435897435898,-0.12,0.0
0.4668022251898243,0.4719055117444789,0.8397435897435898,0.8397435897435898,-0.08,0.0
0.4669594801241352,0.4719055117444789,0.8397435897435898,0.8397435897435898,-0.12,0.0
0.46711674371073325,0.4719055117444789,0.8397435897435898,0.8397435897435898,-0.16,0.0
0.4674312595398195,0.4719055117444789,0.8397435897435898,0.8397435897435898,-0.24,0.0
